,RunId,iteration,Step,jury_or_televoting,year,mu,sigma,ks
6693,6693,7,1,T,2022,-0.07,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6694,6694,7,1,T,2022,-0.07,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6695,6695,7,1,T,2022,-0.07,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6696,6696,7,1,T,2022,-0.07,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6697,6697,7,1,T,2022,-0.07,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6698,6698,7,1,T,2022,-0.07,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6699,6699,7,1,T,2022,-0.060000000000000005,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6700,6700,7,1,T,2022,-0.060000000000000005,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6701,6701,7,1,T,2022,-0.060000000000000005,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6702,6702,7,1,T,2022,-0.060000000000000005,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6703,6703,7,1,T,2022,-0.060000000000000005,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6704,6704,7,1,T,2022,-0.060000000000000005,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6705,6705,7,1,T,2022,-0.060000000000000005,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6706,6706,7,1,T,2022,-0.060000000000000005,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6707,6707,7,1,T,2022,-0.060000000000000005,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6708,6708,7,1,T,2022,-0.060000000000000005,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6709,6709,7,1,T,2022,-0.060000000000000005,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6710,6710,7,1,T,2022,-0.060000000000000005,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6711,6711,7,1,T,2022,-0.060000000000000005,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6712,6712,7,1,T,2022,-0.060000000000000005,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6713,6713,7,1,T,2022,-0.060000000000000005,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6714,6714,7,1,T,2022,-0.060000000000000005,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6715,6715,7,1,T,2022,-0.060000000000000005,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6716,6716,7,1,T,2022,-0.060000000000000005,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6717,6717,7,1,T,2022,-0.060000000000000005,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6718,6718,7,1,T,2022,-0.060000000000000005,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6719,6719,7,1,T,2022,-0.060000000000000005,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6720,6720,7,1,T,2022,-0.05,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6721,6721,7,1,T,2022,-0.05,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6722,6722,7,1,T,2022,-0.05,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6723,6723,7,1,T,2022,-0.05,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6724,6724,7,1,T,2022,-0.05,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6725,6725,7,1,T,2022,-0.05,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6726,6726,7,1,T,2022,-0.05,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6727,6727,7,1,T,2022,-0.05,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6728,6728,7,1,T,2022,-0.05,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6729,6729,7,1,T,2022,-0.05,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6730,6730,7,1,T,2022,-0.05,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6731,6731,7,1,T,2022,-0.05,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6732,6732,7,1,T,2022,-0.05,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6733,6733,7,1,T,2022,-0.05,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6734,6734,7,1,T,2022,-0.05,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6735,6735,7,1,T,2022,-0.05,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6736,6736,7,1,T,2022,-0.05,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6737,6737,7,1,T,2022,-0.05,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6738,6738,7,1,T,2022,-0.05,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6739,6739,7,1,T,2022,-0.05,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6740,6740,7,1,T,2022,-0.05,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6741,6741,7,1,T,2022,-0.04000000000000001,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6742,6742,7,1,T,2022,-0.04000000000000001,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6743,6743,7,1,T,2022,-0.04000000000000001,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6744,6744,7,1,T,2022,-0.04000000000000001,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6745,6745,7,1,T,2022,-0.04000000000000001,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6746,6746,7,1,T,2022,-0.04000000000000001,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6747,6747,7,1,T,2022,-0.04000000000000001,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6748,6748,7,1,T,2022,-0.04000000000000001,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6749,6749,7,1,T,2022,-0.04000000000000001,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6750,6750,7,1,T,2022,-0.04000000000000001,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6751,6751,7,1,T,2022,-0.04000000000000001,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6752,6752,7,1,T,2022,-0.04000000000000001,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6753,6753,7,1,T,2022,-0.04000000000000001,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6754,6754,7,1,T,2022,-0.04000000000000001,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6755,6755,7,1,T,2022,-0.04000000000000001,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6756,6756,7,1,T,2022,-0.04000000000000001,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6757,6757,7,1,T,2022,-0.04000000000000001,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6758,6758,7,1,T,2022,-0.04000000000000001,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6759,6759,7,1,T,2022,-0.04000000000000001,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6760,6760,7,1,T,2022,-0.04000000000000001,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6761,6761,7,1,T,2022,-0.04000000000000001,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6762,6762,7,1,T,2022,-0.03,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6763,6763,7,1,T,2022,-0.03,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6764,6764,7,1,T,2022,-0.03,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6765,6765,7,1,T,2022,-0.03,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6766,6766,7,1,T,2022,-0.03,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6767,6767,7,1,T,2022,-0.03,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6768,6768,7,1,T,2022,-0.03,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6769,6769,7,1,T,2022,-0.03,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6770,6770,7,1,T,2022,-0.03,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6771,6771,7,1,T,2022,-0.03,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6772,6772,7,1,T,2022,-0.03,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6773,6773,7,1,T,2022,-0.03,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6774,6774,7,1,T,2022,-0.03,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6775,6775,7,1,T,2022,-0.03,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6776,6776,7,1,T,2022,-0.03,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6777,6777,7,1,T,2022,-0.03,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6778,6778,7,1,T,2022,-0.03,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6779,6779,7,1,T,2022,-0.03,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6780,6780,7,1,T,2022,-0.03,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6781,6781,7,1,T,2022,-0.03,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6782,6782,7,1,T,2022,-0.03,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6783,6783,7,1,T,2022,-0.020000000000000004,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6784,6784,7,1,T,2022,-0.020000000000000004,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6785,6785,7,1,T,2022,-0.020000000000000004,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6786,6786,7,1,T,2022,-0.020000000000000004,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6787,6787,7,1,T,2022,-0.020000000000000004,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6788,6788,7,1,T,2022,-0.020000000000000004,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6789,6789,7,1,T,2022,-0.020000000000000004,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6790,6790,7,1,T,2022,-0.020000000000000004,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6791,6791,7,1,T,2022,-0.020000000000000004,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6792,6792,7,1,T,2022,-0.020000000000000004,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6793,6793,7,1,T,2022,-0.020000000000000004,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6794,6794,7,1,T,2022,-0.020000000000000004,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6795,6795,7,1,T,2022,-0.020000000000000004,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6796,6796,7,1,T,2022,-0.020000000000000004,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6797,6797,7,1,T,2022,-0.020000000000000004,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6798,6798,7,1,T,2022,-0.020000000000000004,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6799,6799,7,1,T,2022,-0.020000000000000004,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6800,6800,7,1,T,2022,-0.020000000000000004,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6801,6801,7,1,T,2022,-0.020000000000000004,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6802,6802,7,1,T,2022,-0.020000000000000004,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6803,6803,7,1,T,2022,-0.020000000000000004,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6804,6804,7,1,T,2022,-0.010000000000000009,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6805,6805,7,1,T,2022,-0.010000000000000009,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6806,6806,7,1,T,2022,-0.010000000000000009,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6807,6807,7,1,T,2022,-0.010000000000000009,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6808,6808,7,1,T,2022,-0.010000000000000009,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6809,6809,7,1,T,2022,-0.010000000000000009,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6810,6810,7,1,T,2022,-0.010000000000000009,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6811,6811,7,1,T,2022,-0.010000000000000009,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6812,6812,7,1,T,2022,-0.010000000000000009,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6813,6813,7,1,T,2022,-0.010000000000000009,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6814,6814,7,1,T,2022,-0.010000000000000009,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6815,6815,7,1,T,2022,-0.010000000000000009,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6816,6816,7,1,T,2022,-0.010000000000000009,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6817,6817,7,1,T,2022,-0.010000000000000009,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6818,6818,7,1,T,2022,-0.010000000000000009,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6819,6819,7,1,T,2022,-0.010000000000000009,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6820,6820,7,1,T,2022,-0.010000000000000009,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6821,6821,7,1,T,2022,-0.010000000000000009,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6822,6822,7,1,T,2022,-0.010000000000000009,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6823,6823,7,1,T,2022,-0.010000000000000009,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6824,6824,7,1,T,2022,-0.010000000000000009,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6825,6825,7,1,T,2022,0.0,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6826,6826,7,1,T,2022,0.0,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6827,6827,7,1,T,2022,0.0,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6828,6828,7,1,T,2022,0.0,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6829,6829,7,1,T,2022,0.0,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6830,6830,7,1,T,2022,0.0,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6831,6831,7,1,T,2022,0.0,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6832,6832,7,1,T,2022,0.0,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6833,6833,7,1,T,2022,0.0,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6834,6834,7,1,T,2022,0.0,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6835,6835,7,1,T,2022,0.0,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6836,6836,7,1,T,2022,0.0,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6837,6837,7,1,T,2022,0.0,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6838,6838,7,1,T,2022,0.0,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6839,6839,7,1,T,2022,0.0,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6840,6840,7,1,T,2022,0.0,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6841,6841,7,1,T,2022,0.0,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6842,6842,7,1,T,2022,0.0,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6843,6843,7,1,T,2022,0.0,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6844,6844,7,1,T,2022,0.0,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6845,6845,7,1,T,2022,0.0,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6846,6846,7,1,T,2022,0.009999999999999995,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6847,6847,7,1,T,2022,0.009999999999999995,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6848,6848,7,1,T,2022,0.009999999999999995,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6849,6849,7,1,T,2022,0.009999999999999995,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6850,6850,7,1,T,2022,0.009999999999999995,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6851,6851,7,1,T,2022,0.009999999999999995,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6852,6852,7,1,T,2022,0.009999999999999995,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6853,6853,7,1,T,2022,0.009999999999999995,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6854,6854,7,1,T,2022,0.009999999999999995,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6855,6855,7,1,T,2022,0.009999999999999995,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6856,6856,7,1,T,2022,0.009999999999999995,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6857,6857,7,1,T,2022,0.009999999999999995,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6858,6858,7,1,T,2022,0.009999999999999995,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6859,6859,7,1,T,2022,0.009999999999999995,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6860,6860,7,1,T,2022,0.009999999999999995,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6861,6861,7,1,T,2022,0.009999999999999995,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6862,6862,7,1,T,2022,0.009999999999999995,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6863,6863,7,1,T,2022,0.009999999999999995,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6864,6864,7,1,T,2022,0.009999999999999995,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6865,6865,7,1,T,2022,0.009999999999999995,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6866,6866,7,1,T,2022,0.009999999999999995,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6867,6867,7,1,T,2022,0.01999999999999999,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6868,6868,7,1,T,2022,0.01999999999999999,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6869,6869,7,1,T,2022,0.01999999999999999,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6870,6870,7,1,T,2022,0.01999999999999999,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6871,6871,7,1,T,2022,0.01999999999999999,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6872,6872,7,1,T,2022,0.01999999999999999,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6873,6873,7,1,T,2022,0.01999999999999999,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6874,6874,7,1,T,2022,0.01999999999999999,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6875,6875,7,1,T,2022,0.01999999999999999,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6876,6876,7,1,T,2022,0.01999999999999999,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6877,6877,7,1,T,2022,0.01999999999999999,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6878,6878,7,1,T,2022,0.01999999999999999,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6879,6879,7,1,T,2022,0.01999999999999999,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6880,6880,7,1,T,2022,0.01999999999999999,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6881,6881,7,1,T,2022,0.01999999999999999,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6882,6882,7,1,T,2022,0.01999999999999999,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6883,6883,7,1,T,2022,0.01999999999999999,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6884,6884,7,1,T,2022,0.01999999999999999,0.085,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6885,6885,7,1,T,2022,0.01999999999999999,0.095,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6886,6886,7,1,T,2022,0.01999999999999999,0.09,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6887,6887,7,1,T,2022,0.01999999999999999,0.1,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6888,6888,7,1,T,2022,0.03,0.0,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6889,6889,7,1,T,2022,0.03,0.005,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6890,6890,7,1,T,2022,0.03,0.01,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6891,6891,7,1,T,2022,0.03,0.015,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6892,6892,7,1,T,2022,0.03,0.02,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6893,6893,7,1,T,2022,0.03,0.025,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6894,6894,7,1,T,2022,0.03,0.03,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6895,6895,7,1,T,2022,0.03,0.035,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6896,6896,7,1,T,2022,0.03,0.04,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6897,6897,7,1,T,2022,0.03,0.045,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6898,6898,7,1,T,2022,0.03,0.05,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6899,6899,7,1,T,2022,0.03,0.055,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6900,6900,7,1,T,2022,0.03,0.06,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6901,6901,7,1,T,2022,0.03,0.065,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6902,6902,7,1,T,2022,0.03,0.07,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6903,6903,7,1,T,2022,0.03,0.075,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
6904,6904,7,1,T,2022,0.03,0.08,"KstestResult(statistic=0.6676923076923077, pvalue=1.9478671550707067e-206)"
